KodeID	KodeNavn	Tekst	Niva0ID	Niva0Navn	Niva0SortID	Niva1ID	Niva1Navn	Niva2ID	Niva2Navn	Niva3ID	Niva3Navn	Niva4ID	Niva4Navn	MNiva	LasteSeq
V5n6f	V5n6f - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i det militære forsvar	V5n6f - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i det militære forsvar	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n6f	V5n6f - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i det militære forsvar	V5n6f	V5n6f - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i det militære forsvar	4	NULL
V5n6g	V5n6g - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i politi eller fengselsvesen	V5n6g - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i politi eller fengselsvesen	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n6g	V5n6g - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i politi eller fengselsvesen	V5n6g	V5n6g - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i politi eller fengselsvesen	4	NULL
V5n6h	V5n6h - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i annen næring	V5n6h - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i annen næring	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n6h	V5n6h - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i annen næring	V5n6h	V5n6h - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i annen næring	4	NULL
V5n6i	V5n6i - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i ukjent eller ikke spesifisert næring	V5n6i - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i ukjent eller ikke spesifisert næring	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n6i	V5n6i - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i ukjent eller ikke spesifisert næring	V5n6i	V5n6i - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under arbeid i ukjent eller ikke spesifisert næring	4	NULL
V5n6j	V5n6j - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under utdanning	V5n6j - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under utdanning	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n6j	V5n6j - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under utdanning	V5n6j	V5n6j - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under utdanning	4	NULL
V5n6k	V5n6k - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under verneplikt, militærtjeneste eller siviltjeneste	V5n6k - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under verneplikt, militærtjeneste eller siviltjeneste	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n6k	V5n6k - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under verneplikt, militærtjeneste eller siviltjeneste	V5n6k	V5n6k - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under verneplikt, militærtjeneste eller siviltjeneste	4	NULL
V5n6m	V5n6m - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste	V5n6m - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n6m	V5n6m - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste	V5n6m	V5n6m - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under idrett, sport eller mosjon i utdanning/verneplikt/siviltjeneste	4	NULL
V5n6p	V5n6p - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under annen idrett, sport eller mosjon	V5n6p - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under annen idrett, sport eller mosjon	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n6p	V5n6p - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under annen idrett, sport eller mosjon	V5n6p	V5n6p - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under annen idrett, sport eller mosjon	4	NULL
V5n6r	V5n6r - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under annen aktivitet	V5n6r - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under annen aktivitet	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n6r	V5n6r - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under annen aktivitet	V5n6r	V5n6r - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under annen aktivitet	4	NULL
V5n6y	V5n6y - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under ukjent aktivitet	V5n6y - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under ukjent aktivitet	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n6y	V5n6y - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under ukjent aktivitet	V5n6y	V5n6y - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i fellesboform for pleie og omsorg, på sykehjem eller aldershjem under ukjent aktivitet	4	NULL
V5n7a	V5n7a - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i industri, bergverk, olje eller gass	V5n7a - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i industri, bergverk, olje eller gass	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7a	V5n7a - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i industri, bergverk, olje eller gass	V5n7a	V5n7a - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i industri, bergverk, olje eller gass	4	NULL
V5n7b	V5n7b - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i bygg og anlegg	V5n7b - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i bygg og anlegg	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7b	V5n7b - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i bygg og anlegg	V5n7b	V5n7b - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i bygg og anlegg	4	NULL
V5n7c	V5n7c - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon i all virksomhet knyttet til olje-/gassutvinning på norsk kontinen	V5n7c - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon i all virksomhet knyttet til olje-/gassutvinning på norsk kontinen	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7c	V5n7c - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon i all virksomhet knyttet til olje-/gassutvinning på norsk kontinen	V5n7c	V5n7c - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon i all virksomhet knyttet til olje-/gassutvinning på norsk kontinen	4	NULL
V5n7d	V5n7d - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon i jordbruk eller skogbruk	V5n7d - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon i jordbruk eller skogbruk	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7d	V5n7d - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon i jordbruk eller skogbruk	V5n7d	V5n7d - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon i jordbruk eller skogbruk	4	NULL
V5n7e	V5n7e - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid med fiske eller fangst	V5n7e - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid med fiske eller fangst	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7e	V5n7e - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid med fiske eller fangst	V5n7e	V5n7e - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid med fiske eller fangst	4	NULL
V5n7f	V5n7f - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i det militære forsvar	V5n7f - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i det militære forsvar	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7f	V5n7f - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i det militære forsvar	V5n7f	V5n7f - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i det militære forsvar	4	NULL
V5n7g	V5n7g - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i politi eller fengselsvesen	V5n7g - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i politi eller fengselsvesen	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7g	V5n7g - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i politi eller fengselsvesen	V5n7g	V5n7g - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i politi eller fengselsvesen	4	NULL
V5n7h	V5n7h - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i annen næring	V5n7h - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i annen næring	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7h	V5n7h - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i annen næring	V5n7h	V5n7h - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i annen næring	4	NULL
V5n7i	V5n7i - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i ukjent eller ikke spesifisert næring	V5n7i - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i ukjent eller ikke spesifisert næring	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7i	V5n7i - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i ukjent eller ikke spesifisert næring	V5n7i	V5n7i - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under arbeid i ukjent eller ikke spesifisert næring	4	NULL
V5n7j	V5n7j - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under utdanning	V5n7j - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under utdanning	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7j	V5n7j - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under utdanning	V5n7j	V5n7j - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under utdanning	4	NULL
V5n7k	V5n7k - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under verneplikt, militærtjeneste eller siviltjeneste	V5n7k - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under verneplikt, militærtjeneste eller siviltjeneste	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7k	V5n7k - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under verneplikt, militærtjeneste eller siviltjeneste	V5n7k	V5n7k - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under verneplikt, militærtjeneste eller siviltjeneste	4	NULL
V5n7m	V5n7m - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under idrett, sport eller mosjon i utdanning/verneplikt/siviltjene	V5n7m - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under idrett, sport eller mosjon i utdanning/verneplikt/siviltjene	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7m	V5n7m - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under idrett, sport eller mosjon i utdanning/verneplikt/siviltjene	V5n7m	V5n7m - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under idrett, sport eller mosjon i utdanning/verneplikt/siviltjene	4	NULL
V5n7p	V5n7p - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under annen idrett, sport eller mosjon	V5n7p - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under annen idrett, sport eller mosjon	Kapittel XX	Kapittel XX - (V0n-Y98) Ytre årsaker til sykdommer, skader og dødsfall	NULL	V0n-X59	V0n-X59 - Ulykker  og uhell	V5n	V5n - Transportulykke med fører/passasjer i vare- og kombibil, lett lastebil	V5n7p	V5n7p - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under annen idrett, sport eller mosjon	V5n7p	V5n7p - Transportulykke med fører eller passasjer i varebil, kombibil eller lett lastebil i gymnastikksal, idretts- eller sportsanlegg, inne eller ute, også på skole eller institusjon under annen idrett, sport eller mosjon	4	NULL
